example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death
5,grounded,132,0.9949302077293396,118.45310515165329,0.054609477519989014,0.7716994285583496,0.9429003596305847,0.9975098371505737,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0
5,hallucinated,139,1.0,124.55299592018127,0.054609477519989014,0.9118134379386902,0.9429003596305847,0.9975098371505737,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0
6,grounded,125,0.991639256477356,108.7041807770729,0.04105675220489502,0.60579514503479,0.9502570629119873,0.9913138151168823,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0
6,hallucinated,136,1.0,119.08052289485931,0.04105675220489502,0.7135301232337952,0.9502570629119873,0.9913138151168823,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0
7,grounded,205,0.9952053427696228,181.68625235557556,0.034960806369781494,0.9901344776153564,0.9601261019706726,0.9950869083404541,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0
7,hallucinated,212,1.0,187.79767394065857,0.034960806369781494,1.0246960520744324,0.9601261019706726,0.9950869083404541,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0,0.0
8,grounded,96,1.0,83.9811275601387,0.052516281604766846,0.6149610280990601,0.9317938089370728,0.9843100905418396,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0
8,hallucinated,110,1.0,96.66341471672058,0.052516281604766846,0.7186712622642517,0.9317938089370728,0.9843100905418396,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0
9,grounded,213,1.0,192.91655391454697,0.03799957036972046,1.0225175023078918,0.9561058282852173,0.9941053986549377,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0
9,hallucinated,218,1.0,196.76139676570892,0.03799957036972046,1.1661845445632935,0.9561058282852173,0.9941053986549377,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0,1.0,217.0,0.0,0.0,0.0,0.0
10,grounded,110,0.9942022562026978,94.76996999979019,0.04446655511856079,0.5335522294044495,0.9486050009727478,0.9930715560913086,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0
10,hallucinated,123,1.0,106.20472013950348,0.048446059226989746,0.9180545210838318,0.9457867741584778,0.9942328333854675,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0
11,grounded,148,0.996768057346344,132.45466607809067,0.03246349096298218,0.5097551941871643,0.9623349905014038,0.994798481464386,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0
11,hallucinated,167,1.0,149.84155213832855,0.03246349096298218,0.64937424659729,0.9623349905014038,0.994798481464386,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0,1.0,166.0,0.0,0.0,0.0,0.0
12,grounded,129,0.9904500842094421,110.50413596630096,0.02740037441253662,0.4795446991920471,0.968767523765564,0.9961678981781006,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0
12,hallucinated,148,0.9904500842094421,126.7955191731453,0.04771381616592407,0.7977702617645264,0.9460788369178772,0.9937926530838013,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0
