example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death,layer_28_h0_max_lifetime,layer_28_h0_total_persistence,layer_28_h1_max_lifetime,layer_28_h1_total_persistence,layer_28_h1_max_birth,layer_28_h1_max_death,layer_29_h0_max_lifetime,layer_29_h0_total_persistence,layer_29_h1_max_lifetime,layer_29_h1_total_persistence,layer_29_h1_max_birth,layer_29_h1_max_death,layer_30_h0_max_lifetime,layer_30_h0_total_persistence,layer_30_h1_max_lifetime,layer_30_h1_total_persistence,layer_30_h1_max_birth,layer_30_h1_max_death,layer_31_h0_max_lifetime,layer_31_h0_total_persistence,layer_31_h1_max_lifetime,layer_31_h1_total_persistence,layer_31_h1_max_birth,layer_31_h1_max_death
5,grounded,31,0.3357234001159668,8.157353162765503,0.0,0.0,0.0,0.0,0.3575096130371094,6.419521331787109,0.0,0.0,0.0,0.0,0.3362617492675781,3.848957061767578,0.0,0.0,0.0,0.0,0.3305511474609375,4.0897979736328125,0.0,0.0,0.0,0.0,0.44580841064453125,4.509819030761719,0.0,0.0,0.0,0.0,0.4519195556640625,5.3209228515625,0.0,0.0,0.0,0.0,0.362701416015625,5.478416442871094,0.0,0.0,0.0,0.0,0.4822883605957031,7.994022369384766,0.0,0.0,0.0,0.0,0.4539299011230469,8.036922454833984,0.0,0.0,0.0,0.0,0.48876190185546875,8.5474853515625,0.0,0.0,0.0,0.0,0.527374267578125,9.692718505859375,0.0,0.0,0.0,0.0,0.436767578125,8.559181213378906,0.0,0.0,0.0,0.0,0.50555419921875,8.61187744140625,0.0,0.0,0.0,0.0,0.6184959411621094,11.319599151611328,0.0,0.0,0.0,0.0,0.532252311706543,8.670645713806152,0.0,0.0,0.0,0.0,0.5881423950195312,9.65075397491455,0.0,0.0,0.0,0.0,0.6374998092651367,9.661833763122559,0.0,0.0,0.0,0.0,0.5280914306640625,9.812240600585938,0.0,0.0,0.0,0.0,0.5301814079284668,8.76240873336792,0.0,0.0,0.0,0.0,0.6008920669555664,9.481884956359863,0.0,0.0,0.0,0.0,0.40789794921875,6.4699554443359375,0.0,0.0,0.0,0.0,0.3349609375,5.6069183349609375,0.0,0.0,0.0,0.0,0.2554931640625,4.1402435302734375,0.0,0.0,0.0,0.0,0.302093505859375,4.6591949462890625,0.0,0.0,0.0,0.0,0.24456787109375,3.6521835327148438,0.0,0.0,0.0,0.0,0.291961669921875,4.778634071350098,0.0,0.0,0.0,0.0,0.287017822265625,5.156174659729004,0.0,0.0,0.0,0.0,0.3260345458984375,6.76031494140625,0.0,0.0,0.0,0.0,0.39463043212890625,7.763389587402344,0.0,0.0,0.0,0.0,0.4112715721130371,8.268382549285889,0.0,0.0,0.0,0.0,0.5811600685119629,10.435549259185791,0.0,0.0,0.0,0.0,0.6758850812911987,13.453041911125183,0.0,0.0,0.0,0.0
5,hallucinated,35,0.4220237731933594,9.603627681732178,0.0,0.0,0.0,0.0,0.359039306640625,7.50189208984375,0.0,0.0,0.0,0.0,0.33437347412109375,4.560737609863281,0.0,0.0,0.0,0.0,0.3297882080078125,4.8556671142578125,0.0,0.0,0.0,0.0,0.44720458984375,5.228324890136719,0.0,0.0,0.0,0.0,0.451751708984375,6.48779296875,0.0,0.0,0.0,0.0,0.3606109619140625,6.6746673583984375,0.0,0.0,0.0,0.0,0.4871082305908203,9.88685417175293,0.0,0.0,0.0,0.0,0.4764862060546875,9.507488250732422,0.0,0.0,0.0,0.0,0.4730558395385742,9.787049293518066,0.0,0.0,0.0,0.0,0.5461816787719727,11.885872840881348,0.0,0.0,0.0,0.0,0.513092041015625,10.073261260986328,0.0,0.0,0.0,0.0,0.508173942565918,10.145449042320251,0.0,0.0,0.0,0.0,0.6613235473632812,13.379234313964844,0.0,0.0,0.0,0.0,0.5314383506774902,10.40288257598877,0.0,0.0,0.0,0.0,0.589935302734375,11.303812980651855,0.0,0.0,0.0,0.0,0.6346044540405273,11.0210542678833,0.0,0.0,0.0,0.0,0.5282516479492188,11.40655517578125,0.0,0.0,0.0,0.0,0.5297565460205078,10.093133926391602,0.0,0.0,0.0,0.0,0.6022329330444336,10.861035823822021,0.0,0.0,0.0,0.0,0.40582275390625,7.161674499511719,0.0,0.0,0.0,0.0,0.33599853515625,6.5967864990234375,0.0,0.0,0.0,0.0,0.256103515625,5.0392913818359375,0.0,0.0,0.0,0.0,0.34722900390625,5.9125518798828125,0.0,0.0,0.0,0.0,0.245391845703125,4.294700622558594,0.0,0.0,0.0,0.0,0.29254150390625,5.401914596557617,0.0,0.0,0.0,0.0,0.287109375,5.860806465148926,0.0,0.0,0.0,0.0,0.3271484375,7.7199859619140625,0.0,0.0,0.0,0.0,0.40258026123046875,8.712854385375977,0.0,0.0,0.0,0.0,0.4111180305480957,8.758324146270752,0.0,0.0,0.0,0.0,0.5820813179016113,11.8329758644104,0.0,0.0,0.0,0.0,0.6785476207733154,15.1426562666893,0.0,0.0,0.0,0.0
6,grounded,31,0.4698448181152344,9.209286451339722,0.0,0.0,0.0,0.0,0.37447357177734375,6.913780212402344,0.0,0.0,0.0,0.0,0.34201812744140625,4.262901306152344,0.0,0.0,0.0,0.0,0.32391357421875,4.5072021484375,0.0,0.0,0.0,0.0,0.41680908203125,4.361785888671875,0.0,0.0,0.0,0.0,0.49117279052734375,5.421318054199219,0.0,0.0,0.0,0.0,0.32793426513671875,6.071067810058594,0.0,0.0,0.0,0.0,0.4234161376953125,7.522361755371094,0.0,0.0,0.0,0.0,0.4618215560913086,7.748391151428223,0.0,0.0,0.0,0.0,0.3790292739868164,6.674528121948242,0.0,0.0,0.0,0.0,0.4759521484375,9.7589111328125,0.0,0.0,0.0,0.0,0.3747100830078125,7.359138488769531,0.0,0.0,0.0,0.0,0.4467630386352539,7.8018083572387695,0.0,0.0,0.0,0.0,0.5939788818359375,11.267070770263672,0.0,0.0,0.0,0.0,0.45345592498779297,7.6927385330200195,0.0,0.0,0.0,0.0,0.5412988662719727,8.770232200622559,0.0,0.0,0.0,0.0,0.46922779083251953,7.655835151672363,0.0,0.0,0.0,0.0,0.390625,8.283271789550781,0.0,0.0,0.0,0.0,0.42138671875,7.605201721191406,0.0,0.0,0.0,0.0,0.39398193359375,7.0505218505859375,0.0,0.0,0.0,0.0,0.3389892578125,5.517372131347656,0.0,0.0,0.0,0.0,0.312286376953125,5.199371337890625,0.0,0.0,0.0,0.0,0.2081298828125,3.733062744140625,0.0,0.0,0.0,0.0,0.25994873046875,5.034065246582031,0.0,0.0,0.0,0.0,0.20676422119140625,3.8812789916992188,0.0,0.0,0.0,0.0,0.299407958984375,4.068878173828125,0.0,0.0,0.0,0.0,0.2947998046875,5.232381820678711,0.0,0.0,0.0,0.0,0.2894439697265625,6.101197242736816,0.0,0.0,0.0,0.0,0.3451652526855469,7.355354309082031,0.0,0.0,0.0,0.0,0.4665374755859375,6.801647186279297,0.0,0.0,0.0,0.0,0.5714974403381348,9.77333402633667,0.0,0.0,0.0,0.0,0.7761349678039551,13.228723108768463,0.0,0.0,0.0,0.0
6,hallucinated,28,0.3590965270996094,7.930681467056274,0.0,0.0,0.0,0.0,0.3756217956542969,6.214618682861328,0.0,0.0,0.0,0.0,0.3407135009765625,3.7200927734375,0.0,0.0,0.0,0.0,0.3233642578125,4.08306884765625,0.0,0.0,0.0,0.0,0.4141693115234375,4.0129547119140625,0.0,0.0,0.0,0.0,0.493377685546875,4.786773681640625,0.0,0.0,0.0,0.0,0.32529449462890625,5.160316467285156,0.0,0.0,0.0,0.0,0.423553466796875,6.4012451171875,0.0,0.0,0.0,0.0,0.4618215560913086,6.789389610290527,0.0,0.0,0.0,0.0,0.38101863861083984,5.966874778270721,0.0,0.0,0.0,0.0,0.48455810546875,8.543540954589844,0.0,0.0,0.0,0.0,0.404205322265625,6.343898773193359,0.0,0.0,0.0,0.0,0.4700469970703125,6.518230438232422,0.0,0.0,0.0,0.0,0.5924797058105469,9.229930877685547,0.0,0.0,0.0,0.0,0.45351874828338623,6.622366786003113,0.0,0.0,0.0,0.0,0.5426673889160156,7.622845649719238,0.0,0.0,0.0,0.0,0.4685688018798828,6.740520477294922,0.0,0.0,0.0,0.0,0.39898681640625,7.499778747558594,0.0,0.0,0.0,0.0,0.410736083984375,6.88372802734375,0.0,0.0,0.0,0.0,0.350494384765625,5.966583251953125,0.0,0.0,0.0,0.0,0.28460693359375,4.855220794677734,0.0,0.0,0.0,0.0,0.3188323974609375,4.7303009033203125,0.0,0.0,0.0,0.0,0.20880126953125,3.584075927734375,0.0,0.0,0.0,0.0,0.2626953125,4.557518005371094,0.0,0.0,0.0,0.0,0.232940673828125,3.649229049682617,0.0,0.0,0.0,0.0,0.299652099609375,3.8592910766601562,0.0,0.0,0.0,0.0,0.293212890625,4.719673156738281,0.0,0.0,0.0,0.0,0.27396392822265625,5.5037994384765625,0.0,0.0,0.0,0.0,0.356475830078125,6.694744110107422,0.0,0.0,0.0,0.0,0.30615234375,6.202651023864746,0.0,0.0,0.0,0.0,0.4192008972167969,8.391640663146973,0.0,0.0,0.0,0.0,0.6735783815383911,11.432415425777435,0.0,0.0,0.0,0.0
7,grounded,49,0.48013877868652344,15.856967568397522,0.0,0.0,0.0,0.0,0.37230682373046875,11.11865234375,0.0,0.0,0.0,0.0,0.3408775329589844,7.506534576416016,0.0,0.0,0.0,0.0,0.3396148681640625,7.8191680908203125,0.0,0.0,0.0,0.0,0.46308135986328125,7.573005676269531,0.0,0.0,0.0,0.0,0.43994140625,8.882719039916992,0.0,0.0,0.0,0.0,0.448760986328125,10.879199981689453,0.0,0.0,0.0,0.0,0.5697097778320312,14.997699737548828,0.0,0.0,0.0,0.0,0.499267578125,14.330358505249023,0.0,0.0,0.0,0.0,0.5788116455078125,14.01519775390625,0.0,0.0,0.0,0.0,0.6457977294921875,19.510047912597656,0.0,0.0,0.0,0.0,0.6001129150390625,15.080097198486328,0.0,0.0,0.0,0.0,0.6405029296875,15.50362777709961,0.0,0.0,0.0,0.0,0.6919097900390625,20.23239517211914,0.0,0.0,0.0,0.0,0.5763168334960938,14.971285104751587,0.0,0.0,0.0,0.0,0.6057720184326172,16.12293529510498,0.0,0.0,0.0,0.0,0.6272239685058594,14.350272178649902,0.0,0.0,0.0,0.0,0.598876953125,16.545286178588867,0.0,0.0,0.0,0.0,0.48180389404296875,14.911542892456055,0.0,0.0,0.0,0.0,0.5891284942626953,15.974031448364258,0.0,0.0,0.0,0.0,0.48974609375,12.203113555908203,0.0,0.0,0.0,0.0,0.3643035888671875,9.34482192993164,0.0,0.0,0.0,0.0,0.2574462890625,7.661157608032227,0.0,0.0,0.0,0.0,0.46651458740234375,10.284103393554688,0.0,0.0,0.0,0.0,0.29022216796875,7.0389404296875,0.0,0.0,0.0,0.0,0.2789306640625,6.813401222229004,0.0,0.0,0.0,0.0,0.3514404296875,8.360563278198242,0.0,0.0,0.0,0.0,0.345611572265625,10.320541739463806,0.0,0.0,0.0,0.0,0.439056396484375,12.563698291778564,0.0,0.0,0.0,0.0,0.3755989074707031,11.302252769470215,0.0,0.0,0.0,0.0,0.5582160949707031,15.445475578308105,0.0,0.0,0.0,0.0,0.7077366709709167,20.651711881160736,0.0,0.0,0.0,0.0
7,hallucinated,51,0.48183441162109375,16.777883887290955,0.0,0.0,0.0,0.0,0.37230682373046875,11.633995056152344,0.0,0.0,0.0,0.0,0.3408775329589844,7.839084625244141,0.0,0.0,0.0,0.0,0.3396148681640625,7.9323272705078125,0.0,0.0,0.0,0.0,0.46308135986328125,8.192451477050781,0.0,0.0,0.0,0.0,0.43994140625,9.25020980834961,0.0,0.0,0.0,0.0,0.448760986328125,11.235137939453125,0.0,0.0,0.0,0.0,0.5461235046386719,15.716556549072266,0.0,0.0,0.0,0.0,0.47529029846191406,14.906003952026367,0.0,0.0,0.0,0.0,0.5500679016113281,14.733482360839844,0.0,0.0,0.0,0.0,0.5843658447265625,19.92425537109375,0.0,0.0,0.0,0.0,0.5337295532226562,14.753814697265625,0.0,0.0,0.0,0.0,0.6357765197753906,16.310914993286133,0.0,0.0,0.0,0.0,0.6492843627929688,20.535564422607422,0.0,0.0,0.0,0.0,0.5536441802978516,15.573695421218872,0.0,0.0,0.0,0.0,0.6057720184326172,16.112857818603516,0.0,0.0,0.0,0.0,0.5899124145507812,15.078146934509277,0.0,0.0,0.0,0.0,0.5753707885742188,17.091726303100586,0.0,0.0,0.0,0.0,0.4846038818359375,16.0411434173584,0.0,0.0,0.0,0.0,0.6078643798828125,16.68570899963379,0.0,0.0,0.0,0.0,0.4433441162109375,13.296478271484375,0.0,0.0,0.0,0.0,0.33127593994140625,9.599369049072266,0.0,0.0,0.0,0.0,0.2574462890625,8.039806365966797,0.0,0.0,0.0,0.0,0.46651458740234375,10.961421966552734,0.0,0.0,0.0,0.0,0.29022216796875,7.0102081298828125,0.0,0.0,0.0,0.0,0.2789306640625,6.914437294006348,0.0,0.0,0.0,0.0,0.3514404296875,8.608312606811523,0.0,0.0,0.0,0.0,0.345611572265625,10.804933905601501,0.0,0.0,0.0,0.0,0.46160125732421875,13.423553943634033,0.0,0.0,0.0,0.0,0.3749847412109375,11.725790023803711,0.0,0.0,0.0,0.0,0.5167026519775391,16.30390739440918,0.0,0.0,0.0,0.0,0.7077366709709167,21.827791333198547,0.0,0.0,0.0,0.0
8,grounded,32,0.4377021789550781,9.664047181606293,0.0,0.0,0.0,0.0,0.3704376220703125,7.266380310058594,0.0,0.0,0.0,0.0,0.34119415283203125,4.553741455078125,0.0,0.0,0.0,0.0,0.3227691650390625,4.6507415771484375,0.0,0.0,0.0,0.0,0.4144744873046875,4.362335205078125,0.0,0.0,0.0,0.0,0.5162010192871094,5.482547760009766,0.0,0.0,0.0,0.0,0.40838623046875,6.131134033203125,0.0,0.0,0.0,0.0,0.410888671875,7.779216766357422,0.0,0.0,0.0,0.0,0.4454345703125,8.301342010498047,0.0,0.0,0.0,0.0,0.4230661392211914,7.240357398986816,0.0,0.0,0.0,0.0,0.4674072265625,9.645309448242188,0.0,0.0,0.0,0.0,0.4616851806640625,8.027324676513672,0.0,0.0,0.0,0.0,0.4797515869140625,8.078775405883789,0.0,0.0,0.0,0.0,0.5466651916503906,10.42437744140625,0.0,0.0,0.0,0.0,0.5226287841796875,8.154512405395508,0.0,0.0,0.0,0.0,0.5111427307128906,8.310651779174805,0.0,0.0,0.0,0.0,0.4098033905029297,7.115363121032715,0.0,0.0,0.0,0.0,0.41550445556640625,8.929267883300781,0.0,0.0,0.0,0.0,0.5011215209960938,8.819896697998047,0.0,0.0,0.0,0.0,0.4994964599609375,8.800566673278809,0.0,0.0,0.0,0.0,0.40576171875,6.403039932250977,0.0,0.0,0.0,0.0,0.300872802734375,5.58203125,0.0,0.0,0.0,0.0,0.21417236328125,4.339832305908203,0.0,0.0,0.0,0.0,0.3683013916015625,5.816591262817383,0.0,0.0,0.0,0.0,0.2767181396484375,4.4622802734375,0.0,0.0,0.0,0.0,0.287994384765625,4.476174354553223,0.0,0.0,0.0,0.0,0.3077239990234375,5.076327919960022,0.0,0.0,0.0,0.0,0.37880080938339233,6.365792095661163,0.0,0.0,0.0,0.0,0.4835700988769531,7.9012041091918945,0.0,0.0,0.0,0.0,0.4391259551048279,7.7820892333984375,0.0,0.0,0.0,0.0,0.5890167355537415,10.998331129550934,0.0,0.0,0.0,0.0,0.7546806335449219,14.329566478729248,0.0,0.0,0.0,0.0
8,hallucinated,32,0.43772125244140625,9.659952104091644,0.0,0.0,0.0,0.0,0.3704376220703125,7.246864318847656,0.0,0.0,0.0,0.0,0.34119415283203125,4.509422302246094,0.0,0.0,0.0,0.0,0.3227691650390625,4.6856536865234375,0.0,0.0,0.0,0.0,0.4144744873046875,4.3516845703125,0.0,0.0,0.0,0.0,0.5162010192871094,5.437023162841797,0.0,0.0,0.0,0.0,0.40838623046875,6.079856872558594,0.0,0.0,0.0,0.0,0.410888671875,7.680309295654297,0.0,0.0,0.0,0.0,0.4478302001953125,8.308589935302734,0.0,0.0,0.0,0.0,0.4230661392211914,7.118546485900879,0.0,0.0,0.0,0.0,0.472137451171875,9.607833862304688,0.0,0.0,0.0,0.0,0.4629669189453125,8.00387191772461,0.0,0.0,0.0,0.0,0.4811248779296875,8.049753189086914,0.0,0.0,0.0,0.0,0.544586181640625,10.27011489868164,0.0,0.0,0.0,0.0,0.5289878845214844,8.192441940307617,0.0,0.0,0.0,0.0,0.5222930908203125,8.367712020874023,0.0,0.0,0.0,0.0,0.4098033905029297,7.039525032043457,0.0,0.0,0.0,0.0,0.43695068359375,9.002182006835938,0.0,0.0,0.0,0.0,0.5185546875,8.903987884521484,0.0,0.0,0.0,0.0,0.5112380981445312,8.803664207458496,0.0,0.0,0.0,0.0,0.4197998046875,6.365861892700195,0.0,0.0,0.0,0.0,0.3034706115722656,5.500804901123047,0.0,0.0,0.0,0.0,0.21417236328125,4.2951812744140625,0.0,0.0,0.0,0.0,0.36425018310546875,5.742073059082031,0.0,0.0,0.0,0.0,0.255615234375,4.451728820800781,0.0,0.0,0.0,0.0,0.287994384765625,4.559983253479004,0.0,0.0,0.0,0.0,0.315032958984375,5.126868844032288,0.0,0.0,0.0,0.0,0.36294275522232056,6.378502309322357,0.0,0.0,0.0,0.0,0.48171234130859375,7.901985168457031,0.0,0.0,0.0,0.0,0.4391259551048279,7.858076453208923,0.0,0.0,0.0,0.0,0.5795124173164368,11.067425310611725,0.0,0.0,0.0,0.0,0.7546806335449219,14.40930026769638,0.0,0.0,0.0,0.0
9,grounded,28,0.335357666015625,7.135822176933289,0.0,0.0,0.0,0.0,0.357818603515625,5.983587265014648,0.0,0.0,0.0,0.0,0.3285026550292969,3.738506317138672,0.0,0.0,0.0,0.0,0.30877685546875,3.229522705078125,0.0,0.0,0.0,0.0,0.4306793212890625,3.5261077880859375,0.0,0.0,0.0,0.0,0.4457855224609375,4.4891357421875,0.0,0.0,0.0,0.0,0.31439208984375,4.357666015625,0.0,0.0,0.0,0.0,0.471923828125,6.311038970947266,0.0,0.0,0.0,0.0,0.43672943115234375,7.05328369140625,0.0,0.0,0.0,0.0,0.4339447021484375,7.1337738037109375,0.0,0.0,0.0,0.0,0.46942138671875,8.00885009765625,0.0,0.0,0.0,0.0,0.3745880126953125,6.755073547363281,0.0,0.0,0.0,0.0,0.520599365234375,6.935070037841797,0.0,0.0,0.0,0.0,0.6119842529296875,8.5174560546875,0.0,0.0,0.0,0.0,0.48658180236816406,6.724359512329102,0.0,0.0,0.0,0.0,0.5706253051757812,7.313741683959961,0.0,0.0,0.0,0.0,0.5853519439697266,6.619096755981445,0.0,0.0,0.0,0.0,0.5058059692382812,8.331249237060547,0.0,0.0,0.0,0.0,0.5044670104980469,7.482770919799805,0.0,0.0,0.0,0.0,0.5326995849609375,6.784339904785156,0.0,0.0,0.0,0.0,0.3809528350830078,4.8683013916015625,0.0,0.0,0.0,0.0,0.31003570556640625,4.568365097045898,0.0,0.0,0.0,0.0,0.254638671875,4.127102851867676,0.0,0.0,0.0,0.0,0.318359375,4.631809234619141,0.0,0.0,0.0,0.0,0.23090362548828125,3.5873565673828125,0.0,0.0,0.0,0.0,0.293914794921875,4.119503021240234,0.0,0.0,0.0,0.0,0.2359771728515625,4.282875061035156,0.0,0.0,0.0,0.0,0.3120155334472656,5.833490371704102,0.0,0.0,0.0,0.0,0.3802032470703125,6.350555419921875,0.0,0.0,0.0,0.0,0.40399169921875,6.953884124755859,0.0,0.0,0.0,0.0,0.5420808792114258,8.924524307250977,0.0,0.0,0.0,0.0,0.6873580813407898,11.84493362903595,0.0,0.0,0.0,0.0
9,hallucinated,28,0.3413658142089844,7.170085310935974,0.0,0.0,0.0,0.0,0.357818603515625,6.092872619628906,0.0,0.0,0.0,0.0,0.3285026550292969,3.752208709716797,0.0,0.0,0.0,0.0,0.30877685546875,3.31451416015625,0.0,0.0,0.0,0.0,0.4306793212890625,3.6028900146484375,0.0,0.0,0.0,0.0,0.4457855224609375,4.521728515625,0.0,0.0,0.0,0.0,0.31439208984375,4.35302734375,0.0,0.0,0.0,0.0,0.471923828125,6.476493835449219,0.0,0.0,0.0,0.0,0.43672943115234375,6.9016876220703125,0.0,0.0,0.0,0.0,0.4339447021484375,7.113334655761719,0.0,0.0,0.0,0.0,0.4442138671875,7.925750732421875,0.0,0.0,0.0,0.0,0.3745880126953125,6.816108703613281,0.0,0.0,0.0,0.0,0.520599365234375,6.602062225341797,0.0,0.0,0.0,0.0,0.6119842529296875,8.41864013671875,0.0,0.0,0.0,0.0,0.48658180236816406,6.742822647094727,0.0,0.0,0.0,0.0,0.5706253051757812,6.982786178588867,0.0,0.0,0.0,0.0,0.5853519439697266,6.40953254699707,0.0,0.0,0.0,0.0,0.5058059692382812,8.569011688232422,0.0,0.0,0.0,0.0,0.5044670104980469,7.651998519897461,0.0,0.0,0.0,0.0,0.5326995849609375,6.894721984863281,0.0,0.0,0.0,0.0,0.3809528350830078,4.8828277587890625,0.0,0.0,0.0,0.0,0.31003570556640625,4.540517807006836,0.0,0.0,0.0,0.0,0.254638671875,4.172982215881348,0.0,0.0,0.0,0.0,0.31644439697265625,4.713108062744141,0.0,0.0,0.0,0.0,0.23090362548828125,3.5037994384765625,0.0,0.0,0.0,0.0,0.293914794921875,3.988605499267578,0.0,0.0,0.0,0.0,0.2504425048828125,4.245014190673828,0.0,0.0,0.0,0.0,0.3120155334472656,5.773342132568359,0.0,0.0,0.0,0.0,0.35550689697265625,6.197406768798828,0.0,0.0,0.0,0.0,0.40399169921875,7.026885986328125,0.0,0.0,0.0,0.0,0.5420808792114258,9.049570083618164,0.0,0.0,0.0,0.0,0.6873580813407898,11.933185040950775,0.0,0.0,0.0,0.0
